iso2c,country,year,exports_pc_gdp,gdp,iso3c,region,capital,longitude,latitude,income,lending
PH,Philippines,1973,24.7669656356884,10082885603.0668,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1974,25.0211128333957,13781139969.6519,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1975,21.0180639184808,14893969287.6557,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1976,19.3269449968949,17097563270.2982,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1977,21.0586383043087,19648106122.0079,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1978,20.6673881458185,22706155475.3048,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1979,21.5608674223756,27502168726.9573,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1980,23.5726095286545,32450541843.0652,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1981,23.8337902527025,35646416952.5425,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1982,20.3343874240566,37140163934.4262,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1983,21.3397204377406,33212180658.1659,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1984,24.0241305214107,31408492876.691,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1985,24.0155766126988,30734335448.9905,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1986,26.3282021130358,29868339080.8263,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1987,26.6421486780205,33195933429.6008,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1988,28.3927816192056,37885440418.6834,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1989,28.1120197440364,42575183905.5606,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1990,27.5162290192409,44311593755.7845,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1991,29.5972551523985,45417561302.2497,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1992,29.1297679198614,52976344928.9564,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1993,31.3596123861191,54368083953.1119,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1994,33.8256941212051,64084460124.4644,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1995,36.3572830571195,74119987244.5011,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1996,40.5066572372304,82848140618.0266,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1997,48.9564820007722,82344260570.6685,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1998,44.7642293008206,72207025219.4752,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,1999,45.4893062332396,82995147089.9742,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2000,51.3692937500814,81026297144.2795,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2001,46.0268520416027,76262072022.215,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2002,46.747005172109,81357602950.1818,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2003,47.157055184813,83908206456.0645,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2004,48.5726485823626,91371239764.8818,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2005,46.1369847859663,103071585462.599,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2006,46.5780568668978,122210719245.902,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2007,43.2607982595133,149359920005.894,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2008,36.9120405266957,174195135053.121,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2009,32.2323534844854,168334599538.168,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2010,34.8032929533078,199590774784.581,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2011,32.0308453420632,224143083706.777,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2012,30.819047164549,250092093547.532,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2013,28.0176768313145,271836123723.678,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2014,28.9127249119548,284584522898.935,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2015,28.3957216870296,292774099014.19,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PH,Philippines,2016,27.9650894050757,304905406845.908,PHL,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
PL,Poland,1960,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1961,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1962,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1963,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1964,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1965,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1966,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1967,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1968,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1969,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1970,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1971,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1972,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1973,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1974,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1975,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1976,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1977,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1978,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1979,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1980,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1981,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1982,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1983,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1984,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1985,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1986,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1987,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1988,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1989,,,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1990,25.9256868944242,65977749038.438,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1991,21.2869262941229,85500935934.9901,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1992,21.4475537524666,94337050693.2727,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1993,20.7578296727106,96045645026.178,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1994,21.3952316361496,110803391516.698,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1995,22.9605173449227,142137319587.629,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1996,22.0946519426189,159942880456.956,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1997,23.3593652679692,159117799530.388,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1998,25.9820251489517,174388271853.6,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1999,24.1244818331558,169717677900.734,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2000,27.2289540474839,171885598582.637,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2001,27.2298471104843,190521263343.023,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2002,28.7582175059245,198680637254.902,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2003,33.3912971522466,217518642324.505,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2004,34.2648184150678,255102252843.395,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2005,34.6096996571318,306134635593.744,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2006,37.8639851040919,344826430298.147,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2007,38.564590078351,429249647594.607,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2008,37.8569890106985,533815789473.684,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2009,37.1844501708196,439796160379.475,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2010,40.0551582131562,479321128909.23,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2011,42.5634711991795,528819945375.376,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2012,44.4444921786777,500344281382.345,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2013,46.3213148869959,524214789307.993,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2014,47.589003689007,545151778520.387,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2015,49.522847785359,477336782066.587,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2016,52.2819879957065,469508680416.119,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PT,Portugal,1960,14.3028316638948,3193200404.37297,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1961,13.4718076006172,3417516639.37596,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1962,15.2621014208003,3668222357.65702,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1963,15.9371365738793,3905734459.72693,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1964,21.391730677092,4235608177.67102,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1965,22.4347413747715,4687464054.83455,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1966,22.682341906299,5135387845.97108,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1967,22.7972083455592,5740241165.63433,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1968,20.9603014646203,6354262628.33537,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1969,20.4586328977221,6969025825.62869,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1970,19.1072630836026,8109032775.45328,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1971,19.6471926739932,9202512367.49117,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1972,21.3344521927334,11240223128.2431,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1973,20.9371326035157,15092052330.3352,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1974,21.0475260000054,17514112075.7695,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1975,15.9804113628396,19349512941.1765,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1976,13.6571540416264,20334835543.7666,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1977,14.4324444576262,21441635411.2101,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1978,15.7590491264163,23489924726.2774,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1979,21.1933792149231,26625439344.2623,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1980,21.4519136349649,32899759311.1734,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1981,20.327482509149,31980423452.7687,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1982,20.6804175009025,30530759334.0061,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1983,24.5475658259657,27242331885.6316,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1984,29.1749968216451,25220451794.029,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1985,29.2377519779607,27118476173.6675,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1986,25.9908275775375,38749715721.7531,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1987,27.3342986939417,48187667852.5687,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1988,27.6323577128011,56352797353.7604,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1989,29.4605918365715,60600056659.0272,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1990,29.1646258915704,78721607509.4923,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1991,26.5434161657707,89242382961.0101,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1992,24.4548535693468,107602689040.689,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1993,23.5964644305478,95019103603.042,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1994,25.1296433204711,99698453260.8696,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1995,26.765554039587,118133634071.912,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1996,26.5468088870944,122629812841.175,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1997,27.1454164091975,117046198970.84,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1998,27.3218355632049,123981736420.303,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1999,26.4718665153461,127465545493.288,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2000,28.19085673866,118358489957.619,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2001,27.4239965888504,121545880984.34,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2002,26.945552821905,134228697534.35,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2003,26.7517090393724,164964195259.594,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2004,27.2543875345978,189187437298.237,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2005,26.7342551972326,197304513120.259,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2006,29.9170673289114,208566948939.907,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2007,31.0057427828733,240169336162.059,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2008,31.1252705012107,262007590449.685,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2009,27.0807114054582,243745748819.116,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2010,29.8732519100281,238303443425.21,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2011,34.2913336262909,244895101712.451,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2012,37.7105706067037,216368178659.447,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2013,39.516176040327,226073492966.495,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2014,40.0743741060985,229629822121.601,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2015,40.5607743215913,199082291239.307,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2016,40.2700773669263,204564700289.118,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PR,Puerto Rico,1960,52.3080522489509,16919e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1961,45.354124497346,18651e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1962,45.3781512605042,20944e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1963,45.9804566335276,23336e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1964,45.3102471892628,25705e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1965,43.6925234773555,28815e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1966,46.3523103611418,31705e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1967,48.2067558524641,35327e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1968,47.7205250526423,39417e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1969,46.620485574013,44607e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1970,44.3045253143186,50347e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1971,41.3154352907842,56468e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1972,40.149157041508,63289e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1973,45.1131040786016,70024e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1974,52.9616906100354,76848e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1975,48.095336838125,81983e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1976,46.8077514885266,89686e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1977,60.7916536338779,99109e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1978,60.3224361845051,11165e6,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1979,64.5411764705882,1275e7,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1980,65.1283934026503,144361e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1981,68.3642836102459,159557e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1982,70.4179143651352,167642e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1983,66.0546635333341,172766e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1984,67.3969085614687,191626e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1985,67.5433235415886,202892e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1986,66.6017278578386,219694e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1987,66.3372141720412,23878e6,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1988,67.0896617058338,261784e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1989,71.7060296885392,282668e5,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1990,75.6863851325708,30603919e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1991,78.0406225645213,32287031e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1992,73.3430107567247,3463043e4,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1993,67.6959300865576,36922456e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1994,67.8522865472279,3969063e4,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1995,68.6772168696794,42647331e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1996,64.1320346217709,45340835e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1997,63.579337174048,48187039e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1998,67.1166762060317,54086409e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1999,69.6772739951696,57840954e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2000,72.1518542162702,6170181e4,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2001,77.0791619499937,69668635e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2002,74.5662825537064,72546194e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2003,83.0267470014372,75833996e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2004,82.6583517334716,80322313e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2005,81.6932503515086,83914521340.5431,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2006,83.2127540534137,87276164364.6388,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2007,81.437483595764,89524131617.1909,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2008,81.8172358285915,93639316e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2009,76.9961184466092,96385638e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2010,75.5329764605189,98381268e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2011,77.0021066913984,10035167e4,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2012,73.1188765163151,101080738e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2013,75.5472484325317,103134778e3,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2014,,,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2015,,,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2016,,,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
QA,Qatar,1960,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1961,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1962,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1963,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1964,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1965,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1966,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1967,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1968,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1969,,,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1970,,301791301.791302,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1971,,387700084.245998,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1972,,510259940.720474,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1973,,793884368.040437,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1974,,2401403227.44085,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
